Date,Time,Message
2026-02-28,10:28:08,"🔴 צבע אדום (28/02/2026):  10:25: • דן: תל אביב - דרום העיר ויפו, תל אביב - מזרח, תל אביב - מרכז העיר, תל אביב - עבר הירקון, אור יהודה, אזור, בני ברק, בת ים, גבעת השלושה, גבעת שמואל, גבעתיים, גת רימון, הרצליה - מערב, הרצליה - מרכז וגליל ים, חולון, יהוד מונוסון, כפר סירקין, כפר שמריהו, מעש, מקווה ישראל, סביון, פארק אריאל שרון, פתח תקווה, קריית אונו, רמת גן - מזרח, רמת גן - מערב, רמת השרון, גני תקווה, מגשימים, בית עלמין מורשה, מתחם גלילות, מתחם פי גלילות (דקה וחצי) • שרון: גבעת חן, רעננה, אורנית, אייל, אלישמע, בית ברל, ג'לג'וליה, גן חיים, גני עם, הוד השרון, חגור, חורשים, ירחיב, ירקונה, כוכב יאיר - צור יגאל, כפר ברא, כפר מל''ל, כפר סבא, כפר קאסם, מתן, נווה ימין, נווה ירק, ניר אליהו, נירית, עדנים, צופית, רמות השבים, רמת הכובש, שדה ורבורג, שדי חמד, תחנת רכבת ראש העין, אלפי מנשה, אלקנה, עץ אפרים, צופים, שערי תקווה, מסוף אורנית, מרכז אזורי דרום השרון (דקה וחצי) • השפלה: ראשון לציון - מזרח, אחיעזר, בית דגן, זיתן, חמד, יגל, כפר חב''ד, משמר השבעה, צפריה, גנות, גינתון, כפר נוער בן שמן, תעשיון צריפין (דקה וחצי) • ירקון: אלעד, בארות יצחק, בני עטרות, גבעת כ''ח, מזור, נופך, נחלים, נחשונים, עינת, ראש העין, רינתיה, אזור תעשייה חבל מודיעין שוהם, בית נחמיה, בית עריף, ברקת, חדיד, טירת יהודה, כפר טרומן, שוהם, אזור תעשייה אפק ולב הארץ, איירפורט סיטי (דקה וחצי) • שומרון: ברקן, חוות יאיר, יקיר, נופים, עמנואל, קריית נטפים, קרני שומרון, רבבה, אזור תעשייה אריאל, אזור תעשייה ברקן, בית אריה, ברוכין, גבעת הראל, הר ברכה, חוות אביחי, חוות גלעד, יצהר, כפר תפוח, מגדלים, מעלה לבונה, נווה צוף, עטרת, עלי זהב - לשם, עלי, פדואל, קדומים, רחלים, שבות רחל, שילה, אביתר, אחיה, אריאל, אש קודש, גבעת הרואה, דורות עילית, חוות מגדלים, חוות נווה צוף, חוות נוף אב""י, חוות נחל שילה, חוות עולם חסד, חוות צרידה, חוות שדה, חוות שוביאל, חוות שחרית, מכינת אלישע, נופי נחמיה, עופרים, איתמר, גופנה (דקה וחצי)  10:26: • השפלה: גאליה, גיבתון, גן שלמה, נצר סרני, פארק תעשיות פלמחים, ראשון לציון - מערב, רחובות, אזור תעשייה נשר - רמלה, אחיסמך, אירוס, באר יעקב, בית חנן, בית עובד, בן שמן, גן שורק, ישרש, לוד, מצליח, נטעים, ניר צבי, נס ציונה, עיינות, רמלה, בית חשמונאי, בית עוזיאל, גזר, גני הדר, יד רמב''ם, יציץ, כפר ביל''ו, כפר שמואל, משמר איילון, נען, סתריה, עזריה, פדיה, פתחיה, קריית עקרון, רמות מאיר, גני יוחנן, כפר בן נון, מזכרת בתיה (דקה, דקה וחצי) • לכיש: כפר הנגיד, יבנה, מעון צופיה, פלמחים, גבעת ברנר, בית אלעזרי, בית גמליאל, בן זכאי, בניה (דקה, דקה וחצי) • ירקון: גמזו, חשמונאים, כפר דניאל, כפר רות, לפיד, מבוא מודיעים, מודיעין - ליגד סנטר, מודיעין מכבים רעות, מודיעין עילית, מתתיהו, שילת, נאות קדומים, כפר האורנים, מודיעין - ישפרו סנטר, נוף איילון, שעלבים (דקה וחצי) • שומרון: דולב, טלמון, נחליאל, נילי, נעלה, חוות מגנזי, חרשה, יבוא דודי, כרם רעים, נריה, שדה אפרים, עמיחי, אזור תעשייה בראון, אלון מורה, שבי שומרון, גבעת פורת יוסף, חוות אלחי, חוות מרום שמואל, עדי עד, קידה (דקה וחצי) • שרון: חרות, טירה, משמרת, צור יצחק, צור נתן, בני ציון, בצרה, חרוצים, רשפון, סלעית (דקה וחצי) • בקעה: גיתית, חמרה, מכורה, החווה של יאיא, חוות גנות, ארגמן, יפית, מעלה אפרים, משואה, שלומציון, חוות הרשאש, חוות פריאל, מלאכי השלום, מצפור פצאל, בקעות, חמדת, רועי, החווה של מנחם, פצאל (דקה וחצי)  10:27: • שומרון: בית אל, עפרה, גבעת אסף, פסגות, אזור תעשייה שער בנימין, כוכב השחר, מעלה מכמש, רימונים, אעירה השחר, בני אדם, החווה של זוהר, חוות בניהו, חוות חנינא, חוות ינון, חוות מלכיאל, חוות מעלה אהוביה, חוות נחלת צבי, חומש, מגרון, מצפה דני, נווה ארז, רמת מגרון (דקה וחצי) • בקעה: מחולה, משכיות, רותם, שדמות מחולה, בתרונות, החווה של אורי כהן, החווה של עשהאל, חוות יד השומר, חוות ראש תאנה, חוות עמיאל, גלגל, ייט''ב, מבואות יריחו, נתיב הגדוד, תומר, עינות קדם (דקה וחצי) • יהודה: מצפה חגית (דקה וחצי)  10:28: • ירושלים: ירושלים - אזור תעשייה עטרות, ירושלים - כפר עקב (דקה וחצי) • שומרון: גבע בנימין, כוכב יעקב, תל ציון (דקה וחצי)  צופר - צבע אדום"
2026-02-28,12:35:58,"🔴 צבע אדום (28/02/2026):  12:33: • דן: תל אביב - דרום העיר ויפו, תל אביב - מזרח, תל אביב - מרכז העיר, תל אביב - עבר הירקון, אור יהודה, אזור, בני ברק, בת ים, גבעת השלושה, גבעת שמואל, גבעתיים, גת רימון, הרצליה - מערב, הרצליה - מרכז וגליל ים, חולון, יהוד מונוסון, כפר סירקין, כפר שמריהו, מעש, מקווה ישראל, סביון, פארק אריאל שרון, פתח תקווה, קריית אונו, רמת גן - מזרח, רמת גן - מערב, רמת השרון, גני תקווה, מגשימים, בית עלמין מורשה, מתחם גלילות, מתחם פי גלילות (דקה וחצי) • שרון: גבעת חן, רעננה, אורנית, אייל, אלישמע, בית ברל, ג'לג'וליה, גן חיים, גני עם, הוד השרון, חגור, חורשים, חרות, טייבה, טירה, יעבץ, יעף, ירחיב, ירקונה, כוכב יאיר - צור יגאל, כפר ברא, כפר הס, כפר מל''ל, כפר סבא, כפר עבודה, כפר קאסם, משמרת, מתן, נווה ימין, נווה ירק, ניר אליהו, נירית, עדנים, עזריאל, צופית, צור יצחק, צור נתן, רמות השבים, רמת הכובש, שדה ורבורג, שדי חמד, תחנת רכבת ראש העין, תל מונד, אלפי מנשה, אלקנה, בני ציון, בצרה, חרוצים, עץ אפרים, צופים, רשפון, שערי תקווה, מסוף אורנית, סלעית, מרכז אזורי דרום השרון, עין ורד, קלנסווה, שער אפרים (דקה וחצי) • השפלה: פארק תעשיות פלמחים, ראשון לציון - מזרח, ראשון לציון - מערב, גן שורק, תעשיון צריפין, אחיעזר, בית דגן, זיתן, חמד, יגל, כפר חב''ד, משמר השבעה, צפריה, גנות, גיבתון, נצר סרני, רחובות, אירוס, באר יעקב, בית חנן, בית עובד, בן שמן, גינתון, ישרש, כפר נוער בן שמן, לוד, נטעים, ניר צבי, נס ציונה, עיינות, רמלה, גאליה, גן שלמה, אחיסמך (דקה וחצי, דקה) • ירקון: אלעד, בארות יצחק, בני עטרות, גבעת כ''ח, מזור, נופך, נחלים, נחשונים, עינת, ראש העין, רינתיה, אזור תעשייה חבל מודיעין שוהם, בית עריף, ברקת, טירת יהודה, כפר טרומן, שוהם, אזור תעשייה אפק ולב הארץ, איירפורט סיטי, בית נחמיה, חדיד (דקה וחצי) • שומרון: ברקן, חוות יאיר, יקיר, נופים, עמנואל, קריית נטפים, קרני שומרון, רבבה, אבני חפץ, אזור תעשייה אריאל, אזור תעשייה בראון, אזור תעשייה ברקן, בית אריה, ברוכין, חוות אביחי, חוות גלעד, עלי זהב - לשם, ענב, פדואל, קדומים, שבי שומרון, דורות עילית, חוות אלחי, חוות נוף אב""י, חוות צרידה, חוות שוביאל, חוות שחרית, חומש, הר ברכה, יצהר, עופרים, אריאל, חוות שדה, אלון מורה (דקה וחצי) • לכיש: פלמחים, יבנה, כפר הנגיד, מעון צופיה, בן זכאי (דקה וחצי, דקה)  12:34: • שומרון: איתמר, גבעת הראל, כפר תפוח, מעלה לבונה, נווה צוף, עלי, רחלים, אביתר, גבעת הרואה, גבעת פורת יוסף, חוות מרום שמואל, חוות נווה צוף, חוות עולם חסד, מכינת אלישע, נופי נחמיה (דקה וחצי) • בקעה: בקעות, חמרה, מכורה, משכיות, רועי, החווה של אורי כהן, החווה של יאיא, החווה של עשהאל, חוות יד השומר, חוות עמיאל (דקה וחצי) • לכיש: אשדוד - אזור תעשייה צפוני ונמל (45 שניות)  12:35: • ירקון: נאות קדומים, חשמונאים, כפר רות, לפיד, מבוא מודיעים, מודיעין עילית, מתתיהו, שילת, כפר האורנים (דקה וחצי) • שומרון: חוות מגנזי, דולב, חרמש, טלמון, מבוא דותן, נחליאל, נילי, נעלה, עטרת, גופנה, חרמש דרום, חרשה, יבוא דודי, כרם רעים, נריה, שדה אפרים, אזור תעשייה שחק, בית אל, בית חורון, חיננית, ריחן, שקד, חוות אביה, חוות אל נווה, חוות נחל שילה, טל מנשה (דקה וחצי) • שרון: זמר (דקה וחצי)  צופר - צבע אדום"
2026-02-28,13:13:14,"🔴 צבע אדום (28/02/2026):  13:08: • דן: תל אביב - דרום העיר ויפו, תל אביב - מזרח, תל אביב - מרכז העיר, תל אביב - עבר הירקון, אור יהודה, אזור, בני ברק, בת ים, גבעת השלושה, גבעת שמואל, גבעתיים, גת רימון, הרצליה - מערב, הרצליה - מרכז וגליל ים, חולון, יהוד מונוסון, כפר סירקין, כפר שמריהו, מעש, מקווה ישראל, סביון, פארק אריאל שרון, פתח תקווה, קריית אונו, רמת גן - מזרח, רמת גן - מערב, רמת השרון, גני תקווה, מגשימים, בית עלמין מורשה, מתחם גלילות, מתחם פי גלילות (דקה וחצי) • שרון: גבעת חן, רעננה, אורנית, אלישמע, ג'לג'וליה, גני עם, הוד השרון, חגור, חורשים, ירחיב, ירקונה, כפר ברא, כפר מל''ל, כפר סבא, כפר קאסם, מתן, נווה ימין, נווה ירק, נירית, עדנים, רמות השבים, שדי חמד, תחנת רכבת ראש העין, אלקנה, עץ אפרים, שערי תקווה, מסוף אורנית, מרכז אזורי דרום השרון, אלפי מנשה (דקה וחצי) • ירקון: גמזו, חשמונאים, כפר דניאל, לפיד, מבוא מודיעים, מודיעין עילית, מתתיהו, שילת, אלעד, בארות יצחק, בני עטרות, גבעת כ''ח, מזור, נופך, נחלים, נחשונים, עינת, ראש העין, רינתיה, אזור תעשייה חבל מודיעין שוהם, בית נחמיה, בית עריף, ברקת, חדיד, טירת יהודה, כפר טרומן, נאות קדומים, שוהם, אזור תעשייה אפק ולב הארץ, איירפורט סיטי, כפר האורנים (דקה וחצי) • השפלה: ראשון לציון - מזרח, ראשון לציון - מערב, אחיסמך, באר יעקב, בן שמן, גינתון, כפר נוער בן שמן, לוד, ניר צבי, תעשיון צריפין, אחיעזר, בית דגן, זיתן, חמד, יגל, כפר חב''ד, משמר השבעה, צפריה, גנות, פארק תעשיות פלמחים (דקה וחצי) • שומרון: ברקן, קריית נטפים, רבבה, אזור תעשייה אריאל, אזור תעשייה ברקן, בית אריה, ברוכין, דולב, חוות אביחי, טלמון, מעלה לבונה, נווה צוף, נחליאל, נילי, נעלה, עטרת, עלי זהב - לשם, פדואל, גופנה, דורות עילית, חוות מגנזי, חוות נווה צוף, חוות נוף אב""י, חוות עולם חסד, חוות צרידה, חוות שוביאל, חוות שחרית, חרשה, יבוא דודי, כרם רעים, מכינת אלישע, נריה, עופרים, שדה אפרים, חוות יאיר, בית אל, גבעת הראל, אריאל, גבעת הרואה, חוות נחל שילה, יקיר, נופים (דקה וחצי)  13:09: • שרון: צופית, רשפון, גן חיים, ארסוף (דקה וחצי)  13:10: • מרכז הנגב: באר שבע - דרום, באר שבע - מזרח, באר שבע - מערב, באר שבע - צפון, להב, להבים, אל סייד, חורה, כרמים, כרמית, מיתר, נבטים, סנסנה, שגב שלום, תל שבע, אשכולות, חצרים, לקיה, עומר, אום בטין, אזור תעשייה עידן הנגב, גבעות בר, תארבין, אתר דודאים (דקה, 45 שניות, דקה וחצי) • דרום הנגב: כסייפה, מרעית, תל ערד, סעווה, אבו תלול, ואדי אל נעם דרום (דקה וחצי) • יהודה: אזור תעשייה מיתרים, בית חג""י, בית יתיר, הר עמשא, טנא עומרים, כרמל, מעון, מעלה חבר, סוסיא, עשהאל, עתניאל, שמעה, שני ליבנה, אביגיל, אפקה, אשתמוע, חוות דרומא, חוות טואמין, חוות טליה, חוות יויו, חוות מדבר חבר, חוות מור ואברהם, חוות מלאכי אברהם, חוות מנחם, חוות מקנה יהודה, חירן, מצפה זי""ו, מצפה יאיר, סוסיא הקדומה, חוות אשכולות (דקה וחצי, דקה) • ים המלח: מצפה מדרג (דקה וחצי) • מערב הנגב: אשל הנשיא (45 שניות)  13:11: • יהודה: אדורים (דקה וחצי) • דרום הנגב: אל פורעה, כפר הנוקדים (דקה וחצי) • ים המלח: עין גדי, מרחצאות עין גדי (דקה וחצי)  13:12: • מערב הנגב: אופקים, גבולות, גילת, צאלים, תפרח, קריית חינוך מרחבים, פדויים (45 שניות, 30 שניות) • עוטף עזה: בני נצרים, נווה, צוחר, אוהד, שדה ניצן, תלמי אליהו (30 שניות, 15 שניות) • מרכז הנגב: משמר הנגב, רהט (45 שניות)  13:13: • ים המלח: מצוקי דרגות, מצפה שלם (דקה וחצי)  צופר - צבע אדום"
2026-02-28,14:43:13,"🔴 צבע אדום (28/02/2026):  14:43: • דן: תל אביב - מזרח, תל אביב - מרכז העיר, תל אביב - עבר הירקון, אור יהודה, בני ברק, גבעת השלושה, גבעת שמואל, גבעתיים, גת רימון, הרצליה - מערב, הרצליה - מרכז וגליל ים, יהוד מונוסון, כפר סירקין, כפר שמריהו, מעש, סביון, פארק אריאל שרון, פתח תקווה, קריית אונו, רמת גן - מזרח, רמת גן - מערב, רמת השרון, גני תקווה, מגשימים, בית עלמין מורשה, מתחם גלילות, מתחם פי גלילות, תל אביב - דרום העיר ויפו, אזור, בת ים, חולון, מקווה ישראל (דקה וחצי) • שרון: גבעת חן, רעננה, אורנית, אייל, אלישמע, בית ברל, ג'לג'וליה, גן חיים, גני עם, הוד השרון, חגור, חורשים, חרות, טייבה, טירה, ירחיב, ירקונה, כוכב יאיר - צור יגאל, כפר ברא, כפר הס, כפר מל''ל, כפר סבא, כפר עבודה, כפר קאסם, משמרת, מתן, נווה ימין, נווה ירק, ניר אליהו, נירית, עדנים, עזריאל, צופית, צור יצחק, צור נתן, רמות השבים, רמת הכובש, שדה ורבורג, שדי חמד, תחנת רכבת ראש העין, אלפי מנשה, אלקנה, ארסוף, בני ציון, בצרה, חרוצים, עץ אפרים, צופים, רשפון, שערי תקווה, שפיים, מסוף אורנית, סלעית, מרכז אזורי דרום השרון (דקה וחצי) • ירקון: אלעד, בארות יצחק, בני עטרות, גבעת כ''ח, מזור, נופך, נחלים, נחשונים, עינת, ראש העין, רינתיה, ברקת, אזור תעשייה אפק ולב הארץ, גמזו, חשמונאים, כפר דניאל, כפר רות, לפיד, מבוא חורון, מבוא מודיעים, מודיעין - ליגד סנטר, מודיעין מכבים רעות, מודיעין עילית, מתתיהו, נוף איילון, שעלבים, שילת, בית נחמיה, חדיד, כפר טרומן, נאות קדומים, איירפורט סיטי, כפר האורנים, מודיעין - ישפרו סנטר, בית עריף, שוהם, אזור תעשייה חבל מודיעין שוהם, טירת יהודה (דקה וחצי) • שומרון: ברקן, חוות יאיר, יקיר, נופים, עמנואל, קריית נטפים, קרני שומרון, רבבה, אזור תעשייה אריאל, אזור תעשייה בראון, אזור תעשייה ברקן, איתמר, אלון מורה, בית אריה, ברוכין, הר ברכה, חוות אביחי, חוות גלעד, יצהר, כפר תפוח, עלי זהב - לשם, ענב, פדואל, קדומים, רחלים, שבי שומרון, אביתר, אריאל, גבעת פורת יוסף, דורות עילית, חוות אלחי, חוות מרום שמואל, חוות נוף אב""י, חוות צרידה, חוות שדה, חוות שוביאל, חוות שחרית, נופי נחמיה, אזור תעשייה שער בנימין, בית אל, בית חורון, גבע בנימין, גבעת אסף, דולב, טלמון, כוכב השחר, כוכב יעקב, מעלה מכמש, נווה צוף, נחליאל, נילי, נעלה, עטרת, עפרה, פסגות, רימונים, תל ציון, אעירה השחר, גופנה, חוות בניהו, חוות חנינא, חוות ינון, חוות מגנזי, חוות מעלה אהוביה, חוות נווה צוף, חוות נחלת צבי, חוות עולם חסד, חרשה, יבוא דודי, כרם רעים, מגרון, מכינת אלישע, מצפה דני, נווה ארז, נריה, עופרים, רמת מגרון, שדה אפרים, גבעת הראל, מגדלים, מעלה לבונה, עדי עד, עלי, עמיחי, קידה, שבות רחל, שילה, אחיה, אש קודש, גבעת הרואה, חוות מגדלים, חוות נחל שילה (דקה וחצי) • ירושלים: ירושלים - אזור תעשייה עטרות, ירושלים - כפר עקב, ירושלים - צפון, מבשרת ציון, מוצא עילית, גבעון החדשה, גבעת זאב (דקה וחצי) • השפלה: גיבתון, גן שלמה, נצר סרני, רחובות, אזור תעשייה נשר - רמלה, אחיסמך, אירוס, באר יעקב, בית עובד, בן שמן, גינתון, ישרש, כפר נוער בן שמן, לוד, מצליח, ניר צבי, נס ציונה, עיינות, רמלה, תעשיון צריפין, בית חשמונאי, בית עוזיאל, גזר, גני הדר, גני יוחנן, זיתן, חולדה, יד רמב''ם, יסודות, יציץ, כפר ביל''ו, כפר בן נון, כפר שמואל, כרמי יוסף, מזכרת בתיה, משמר איילון, משמר דוד, נען, נצר חזני, סתריה, עזריה, פדיה, פתחיה, קריית עקרון, רמות מאיר, גאליה, ראשון לציון - מזרח, בית חנן, אחיעזר, בית דגן, חמד, יגל, כפר חב''ד, משמר השבעה, צפריה, גנות, פארק תעשיות פלמחים, ראשון לציון - מערב, גן שורק, נטעים (דקה וחצי, דקה) • שפלת יהודה: בית נקופה, הר אדר, מעלה החמישה, צובה, קריית ענבים, אזור תעשייה הר טוב - צרעה, אשתאול, בית שמש, בקוע, גיזו, הראל, טל שחר, ישעי, כפר אוריה, לטרון, מיני ישראל - נחשון, מסילת ציון, נווה שלום, נחם, נחשון, צלפון, צרעה, רטורנו - גבעת שמש, תעוז, תרום, אבו גוש, בית מאיר, גבעת יערים, יד השמונה, כסלון, כפר הנוער קריית יערים, נווה אילן, נטף, עין נקובא, עין ראפה, קריית יערים, רמת רזיאל, שואבה, שורש, כפר מנחם, מחסיה, גפן, תירוש (דקה וחצי, דקה)"
2026-02-28,14:45:27,"🔴 צבע אדום (28/02/2026):  14:43: • דן: תל אביב - מזרח, תל אביב - מרכז העיר, תל אביב - עבר הירקון, אור יהודה, בני ברק, גבעת השלושה, גבעת שמואל, גבעתיים, גת רימון, הרצליה - מערב, הרצליה - מרכז וגליל ים, יהוד מונוסון, כפר סירקין, כפר שמריהו, מעש, סביון, פארק אריאל שרון, פתח תקווה, קריית אונו, רמת גן - מזרח, רמת גן - מערב, רמת השרון, גני תקווה, מגשימים, בית עלמין מורשה, מתחם גלילות, מתחם פי גלילות, תל אביב - דרום העיר ויפו, אזור, בת ים, חולון, מקווה ישראל (דקה וחצי) • שרון: גבעת חן, רעננה, אורנית, אייל, אלישמע, בית ברל, ג'לג'וליה, גן חיים, גני עם, הוד השרון, חגור, חורשים, חרות, טייבה, טירה, ירחיב, ירקונה, כוכב יאיר - צור יגאל, כפר ברא, כפר הס, כפר מל''ל, כפר סבא, כפר עבודה, כפר קאסם, משמרת, מתן, נווה ימין, נווה ירק, ניר אליהו, נירית, עדנים, עזריאל, צופית, צור יצחק, צור נתן, רמות השבים, רמת הכובש, שדה ורבורג, שדי חמד, תחנת רכבת ראש העין, אלפי מנשה, אלקנה, ארסוף, בני ציון, בצרה, חרוצים, עץ אפרים, צופים, רשפון, שערי תקווה, שפיים, מסוף אורנית, סלעית, מרכז אזורי דרום השרון, בני דרור, גאולים, יעבץ, יעף, עין ורד, עין שריד, פורת, קדימה צורן, קלנסווה, שער אפרים, תל מונד, בית יהושע, געש, יקום, תל יצחק, ינוב, ניצני עוז, תנובות (דקה וחצי) • ירקון: אלעד, בארות יצחק, בני עטרות, גבעת כ''ח, מזור, נופך, נחלים, נחשונים, עינת, ראש העין, רינתיה, ברקת, אזור תעשייה אפק ולב הארץ, גמזו, חשמונאים, כפר דניאל, כפר רות, לפיד, מבוא חורון, מבוא מודיעים, מודיעין - ליגד סנטר, מודיעין מכבים רעות, מודיעין עילית, מתתיהו, נוף איילון, שעלבים, שילת, בית נחמיה, חדיד, כפר טרומן, נאות קדומים, איירפורט סיטי, כפר האורנים, מודיעין - ישפרו סנטר, בית עריף, שוהם, אזור תעשייה חבל מודיעין שוהם, טירת יהודה (דקה וחצי) • שומרון: ברקן, חוות יאיר, יקיר, נופים, עמנואל, קריית נטפים, קרני שומרון, רבבה, אזור תעשייה אריאל, אזור תעשייה בראון, אזור תעשייה ברקן, איתמר, אלון מורה, בית אריה, ברוכין, הר ברכה, חוות אביחי, חוות גלעד, יצהר, כפר תפוח, עלי זהב - לשם, ענב, פדואל, קדומים, רחלים, שבי שומרון, אביתר, אריאל, גבעת פורת יוסף, דורות עילית, חוות אלחי, חוות מרום שמואל, חוות נוף אב""י, חוות צרידה, חוות שדה, חוות שוביאל, חוות שחרית, נופי נחמיה, אזור תעשייה שער בנימין, בית אל, בית חורון, גבע בנימין, גבעת אסף, דולב, טלמון, כוכב השחר, כוכב יעקב, מעלה מכמש, נווה צוף, נחליאל, נילי, נעלה, עטרת, עפרה, פסגות, רימונים, תל ציון, אעירה השחר, גופנה, חוות בניהו, חוות חנינא, חוות ינון, חוות מגנזי, חוות מעלה אהוביה, חוות נווה צוף, חוות נחלת צבי, חוות עולם חסד, חרשה, יבוא דודי, כרם רעים, מגרון, מכינת אלישע, מצפה דני, נווה ארז, נריה, עופרים, רמת מגרון, שדה אפרים, גבעת הראל, מגדלים, מעלה לבונה, עדי עד, עלי, עמיחי, קידה, שבות רחל, שילה, אחיה, אש קודש, גבעת הרואה, חוות מגדלים, חוות נחל שילה, בני אדם, החווה של זוהר, חוות מלכיאל, אבני חפץ, חומש (דקה וחצי) • ירושלים: ירושלים - אזור תעשייה עטרות, ירושלים - כפר עקב, ירושלים - צפון, מבשרת ציון, מוצא עילית, גבעון החדשה, גבעת זאב, ירושלים - מערב, פנימיית עין כרם, בית זית (דקה וחצי) • השפלה: גיבתון, גן שלמה, נצר סרני, רחובות, אזור תעשייה נשר - רמלה, אחיסמך, אירוס, באר יעקב, בית עובד, בן שמן, גינתון, ישרש, כפר נוער בן שמן, לוד, מצליח, ניר צבי, נס ציונה, עיינות, רמלה, תעשיון צריפין, בית חשמונאי, בית עוזיאל, גזר, גני הדר, גני יוחנן, זיתן, חולדה, יד רמב''ם, יסודות, יציץ, כפר ביל''ו, כפר בן נון, כפר שמואל, כרמי יוסף, מזכרת בתיה, משמר איילון, משמר דוד, נען, נצר חזני, סתריה, עזריה, פדיה, פתחיה, קריית עקרון, רמות מאיר, גאליה, ראשון לציון - מזרח, בית חנן, אחיעזר, בית דגן, חמד, יגל, כפר חב''ד, משמר השבעה, צפריה, גנות, פארק תעשיות פלמחים, ראשון לציון - מערב, גן שורק, נטעים (דקה וחצי, דקה) • שפלת יהודה: בית נקופה, הר אדר, מעלה החמישה, צובה, קריית ענבים, אזור תעשייה הר טוב - צרעה, אשתאול, בית שמש, בקוע, גיזו, הראל, טל שחר, ישעי, כפר אוריה, לטרון, מיני ישראל - נחשון, מסילת ציון, נווה שלום, נחם, נחשון, צלפון, צרעה, רטורנו - גבעת שמש, תעוז, תרום, אבו גוש, בית מאיר, גבעת יערים, יד השמונה, כסלון, כפר הנוער קריית יערים, נווה אילן, נטף, עין נקובא, עין ראפה, קריית יערים, רמת רזיאל, שואבה, שורש, כפר מנחם, מחסיה, גפן, תירוש, אזור תעשייה ברוש, שדות מיכה (דקה וחצי, דקה)"
